mz;rt;intensity;pcgroup_precursorMZ
97.02896834;742.4435691;39.55565709;34 _ 949.434021
103.0395227;744.6934286;17.11774825;34 _ 949.434021
105.0181369;744.4475993;58.19566161;34 _ 949.434021
107.0855117;743.7509387;37.19774766;34 _ 949.434021
109.02857;744.4475993;79.13540654;34 _ 949.434021
109.0997536;743.6578849;33.74336115;34 _ 949.434021
111.0440169;743.9989081;42.04955439;34 _ 949.434021
119.0852492;743.8863141;29.84373008;34 _ 949.434021
121.1007992;744.1231659;50.24616451;34 _ 949.434021
123.1163435;744.6649542;51.42429657;34 _ 949.434021
127.0383464;743.6658768;48.18500821;34 _ 949.434021
133.1006104;744.5451155;20.6834735;34 _ 949.434021
135.1161213;744.0434063;22.91310131;34 _ 949.434021
147.0633502;745.0398072;19.47628575;34 _ 949.434021
149.1313897;744.1168357;42.65380516;34 _ 949.434021
150.1343455;744.7530211;14.80432782;34 _ 949.434021
159.0303824;744.1259481;88.86707379;34 _ 949.434021
159.1145952;744.1231659;30.09407287;34 _ 949.434021
161.1311142;745.3359259;49.19422443;34 _ 949.434021
162.1355157;745.2357545;17.56863586;34 _ 949.434021
163.144919;743.6658768;55.14118171;34 _ 949.434021
164.1463243;745.1268983;14.2381427;34 _ 949.434021
173.1300652;744.3584478;44.55131016;34 _ 949.434021
175.1465043;743.6578849;47.07581692;34 _ 949.434021
177.1605604;743.7418262;36.18452259;34 _ 949.434021
181.0493187;744.1231659;14.31373196;34 _ 949.434021
189.0396288;743.934095;72.53532682;34 _ 949.434021
201.1625628;744.1706391;24.44736099;34 _ 949.434021
203.1774735;743.4406886;25.75637116;34 _ 949.434021
213.0392999;744.1231659;94.80022523;34 _ 949.434021
213.1551126;744.8996243;23.29994965;34 _ 949.434021
215.1770868;744.0286305;27.85707256;34 _ 949.434021
216.1806457;744.1639367;32.6172736;34 _ 949.434021
217.1903408;744.5451155;19.78958891;34 _ 949.434021
229.1903241;744.4252769;32.61135246;34 _ 949.434021
237.0744534;743.934095;100;34 _ 949.434021
243.2055653;744.939258;14.95054361;34 _ 949.434021
249.0589266;744.1826291;69.57162519;34 _ 949.434021
250.0655863;744.2985714;18.10391459;34 _ 949.434021
255.083646;743.4162765;51.14412521;34 _ 949.434021
257.2221939;744.3965772;15.70207183;34 _ 949.434021
269.2245582;744.0434063;48.74416757;34 _ 949.434021
270.2285229;744.240459;12.71509491;34 _ 949.434021
273.0626787;744.1259481;47.22919474;34 _ 949.434021
273.2505485;743.9137348;15.21564012;34 _ 949.434021
289.2509183;744.3319395;52.54300012;34 _ 949.434021
293.1216701;744.6934286;45.5195536;34 _ 949.434021
295.2332996;743.7819273;14.56864088;34 _ 949.434021
315.1035771;744.3319395;77.35881029;34 _ 949.434021
316.107234;744.0286305;13.20415078;34 _ 949.434021
323.0754764;744.6699885;16.22042569;34 _ 949.434021
325.2503732;744.8966037;16.34154377;34 _ 949.434021
337.2521206;744.1231659;16.67827157;34 _ 949.434021
341.0848615;743.8495977;91.78906143;34 _ 949.434021
357.0813132;744.5892069;26.11433091;34 _ 949.434021
359.095502;743.934095;68.32158533;34 _ 949.434021
360.0986532;743.6578849;27.19911298;34 _ 949.434021
363.2682961;744.939258;19.58530573;34 _ 949.434021
377.105888;743.9137348;47.49066853;34 _ 949.434021
378.1101761;744.3319395;13.85323018;34 _ 949.434021
381.2773065;744.939258;54.1154544;34 _ 949.434021
395.1172402;744.1231659;39.54868718;34 _ 949.434021
396.1202564;744.3319395;77.68134456;34 _ 949.434021
397.1231836;743.34831;19.08359468;34 _ 949.434021
399.2870301;743.7509387;46.15517947;34 _ 949.434021
400.291932;744.2275527;29.86261184;34 _ 949.434021
413.1300027;744.4603013;86.20704175;34 _ 949.434021
417.298551;744.0333187;58.36791684;34 _ 949.434021
418.3009253;744.0782423;81.4776131;34 _ 949.434021
435.3090359;744.1306387;20.68187743;34 _ 949.434021
436.3113322;742.3768397;12.05813971;34 _ 949.434021
443.0829372;744.9464655;16.99042428;34 _ 949.434021
461.0929497;744.1876729;31.67916874;34 _ 949.434021
479.103651;744.3319395;78.29163192;34 _ 949.434021
497.1155194;744.3319395;55.63933654;34 _ 949.434021
501.2856919;744.4448554;43.2144637;34 _ 949.434021
519.2947745;744.2343416;64.41699162;34 _ 949.434021
520.2986419;743.7469427;15.80668879;34 _ 949.434021
538.3084286;745.1313748;29.54939587;34 _ 949.434021
541.1767337;744.6649542;35.9656279;34 _ 949.434021
541.4748256;744.6649542;22.9945741;34 _ 949.434021
554.3300267;743.8748677;30.42728014;34 _ 949.434021
559.2857286;743.7999859;32.87183354;34 _ 949.434021
589.1416228;743.6658768;20.98052991;34 _ 949.434021
607.1477014;742.848236;18.1080079;34 _ 949.434021
607.1514424;744.3961204;30.78185808;34 _ 949.434021
625.1623123;744.0333187;35.10902022;34 _ 949.434021
629.3292724;744.0434063;22.58383016;34 _ 949.434021
643.1724765;743.9137348;47.52378571;34 _ 949.434021
647.3437252;744.3319395;42.38162301;34 _ 949.434021
665.3533405;743.8360006;75.82729229;34 _ 949.434021
666.3607709;743.6658768;22.16895841;34 _ 949.434021
683.3648479;743.435041;25.310962;34 _ 949.434021
684.367177;743.9137348;32.90694742;34 _ 949.434021
807.5431293;744.6674713;21.09632636;34 _ 949.434021
829.4270168;744.8981136;19.85719553;34 _ 949.434021
927.4242646;743.9829011;37.53026175;34 _ 949.434021
95.083994;744.3112628;39.48211392;34 _ 966.4600874
97.02896834;742.4435691;43.09408601;34 _ 966.4600874
103.0395227;744.6934286;18.64900674;34 _ 966.4600874
105.0181369;744.4475993;63.4015216;34 _ 966.4600874
107.0855117;743.7509387;40.52525114;34 _ 966.4600874
109.02857;744.4475993;32.79932791;34 _ 966.4600874
109.0997536;743.6578849;36.76185443;34 _ 966.4600874
111.0440169;743.9989081;43.49250338;34 _ 966.4600874
119.0852492;743.8863141;32.51338408;34 _ 966.4600874
121.1007992;744.1231659;54.74090674;34 _ 966.4600874
123.1163435;744.6649542;47.49504604;34 _ 966.4600874
127.0383464;743.6658768;52.49537087;34 _ 966.4600874
133.1006104;744.5451155;22.53370192;34 _ 966.4600874
135.1161213;744.0434063;24.96277983;34 _ 966.4600874
147.0633502;745.0398072;21.21852588;34 _ 966.4600874
149.1313897;744.1168357;46.46937717;34 _ 966.4600874
150.1343455;744.7530211;16.12864059;34 _ 966.4600874
159.0303824;744.1259481;96.81662761;34 _ 966.4600874
159.1145952;744.1231659;32.78612113;34 _ 966.4600874
161.1311142;745.3359259;53.59486595;34 _ 966.4600874
162.1355157;745.2357545;19.14022824;34 _ 966.4600874
163.144919;743.6658768;60.07380493;34 _ 966.4600874
164.1463243;745.1268983;15.5118077;34 _ 966.4600874
173.1300652;744.3584478;48.53662241;34 _ 966.4600874
175.1465043;743.6578849;51.28695749;34 _ 966.4600874
177.1605604;743.7418262;39.42138859;34 _ 966.4600874
181.0493187;744.1231659;15.59415875;34 _ 966.4600874
189.0396288;743.934095;79.02393345;34 _ 966.4600874
201.1625628;744.1706391;26.63428584;34 _ 966.4600874
203.1774735;743.4406886;28.06039278;34 _ 966.4600874
213.0392999;744.1231659;25.87872694;34 _ 966.4600874
213.1551126;744.8996243;25.38423347;34 _ 966.4600874
216.1806457;744.1639367;35.53503336;34 _ 966.4600874
217.1903408;744.5451155;21.55985539;34 _ 966.4600874
229.1903241;744.4252769;35.52858255;34 _ 966.4600874
237.0744534;743.934095;18.93192836;34 _ 966.4600874
243.2055653;744.939258;16.28793604;34 _ 966.4600874
249.0589266;744.1826291;75.79511556;34 _ 966.4600874
250.0655863;744.2985714;19.72339003;34 _ 966.4600874
255.083646;743.4162765;29.83033281;34 _ 966.4600874
257.2221939;744.3965772;17.10669179;34 _ 966.4600874
269.2245582;744.0434063;53.1045495;34 _ 966.4600874
270.2285229;744.240459;13.85251654;34 _ 966.4600874
273.0626787;744.1259481;40.13831496;34 _ 966.4600874
273.2505485;743.9137348;16.5767466;34 _ 966.4600874
289.2509183;744.3319395;57.24320447;34 _ 966.4600874
293.1216701;744.6934286;49.59147952;34 _ 966.4600874
295.2332996;743.7819273;15.87187041;34 _ 966.4600874
315.1035771;744.3319395;84.27889891;34 _ 966.4600874
316.107234;744.0286305;14.38532062;34 _ 966.4600874
323.0754764;744.6699885;17.6714147;34 _ 966.4600874
325.2503732;744.8966037;17.80336733;34 _ 966.4600874
337.2521206;744.1231659;18.17021692;34 _ 966.4600874
341.0848615;743.8495977;100;34 _ 966.4600874
357.0813132;744.5892069;28.4503736;34 _ 966.4600874
359.095502;743.934095;74.43325409;34 _ 966.4600874
360.0986532;743.6578849;29.63219424;34 _ 966.4600874
363.2682961;744.939258;21.33729818;34 _ 966.4600874
377.105888;743.9137348;51.73891942;34 _ 966.4600874
378.1101761;744.3319395;15.09246305;34 _ 966.4600874
381.2773065;744.939258;58.95632176;34 _ 966.4600874
395.1172402;744.1231659;43.08649262;34 _ 966.4600874
396.1202564;744.3319395;68.62896651;34 _ 966.4600874
397.1231836;743.34831;20.79070685;34 _ 966.4600874
399.2870301;743.7509387;50.28396494;34 _ 966.4600874
400.291932;744.2275527;32.53395489;34 _ 966.4600874
413.1300027;744.4603013;93.9186439;34 _ 966.4600874
418.3009253;744.0782423;88.76614689;34 _ 966.4600874
435.3090359;744.1306387;22.53196307;34 _ 966.4600874
436.3113322;742.3768397;13.13679378;34 _ 966.4600874
443.0829372;744.9464655;18.51029308;34 _ 966.4600874
461.0929497;744.1876729;32.91556934;34 _ 966.4600874
479.103651;744.3319395;85.29516557;34 _ 966.4600874
497.1155194;744.3319395;60.61652192;34 _ 966.4600874
501.2856919;744.4448554;47.0801891;34 _ 966.4600874
519.2947745;744.2343416;70.17937717;34 _ 966.4600874
520.2986419;743.7469427;17.2206672;34 _ 966.4600874
538.3084286;745.1313748;32.19272037;34 _ 966.4600874
541.1767337;744.6649542;39.1829128;34 _ 966.4600874
541.4748256;744.6649542;18.55871942;34 _ 966.4600874
554.3300267;743.8748677;33.14913527;34 _ 966.4600874
559.2857286;743.7999859;35.81236481;34 _ 966.4600874
589.1416228;743.6658768;22.85733135;34 _ 966.4600874
629.3292724;744.0434063;24.60405391;34 _ 966.4600874
643.1724765;743.9137348;51.77499908;34 _ 966.4600874
647.3437252;744.3319395;46.17284713;34 _ 966.4600874
665.3533405;743.8360006;82.61037983;34 _ 966.4600874
666.3607709;743.6658768;24.15207004;34 _ 966.4600874
683.3648479;743.435041;27.57513979;34 _ 966.4600874
684.367177;743.9137348;35.85061978;34 _ 966.4600874
966.4600874;743.8360006;25.09616159;34 _ 966.4600874
95.083994;744.3112628;23.24272789;34 _ 971.4158233
97.02896834;742.4435691;25.36905994;34 _ 971.4158233
103.0395227;744.6934286;10.97848484;34 _ 971.4158233
105.0181369;744.4475993;65.63494647;34 _ 971.4158233
107.0855117;743.7509387;23.85681239;34 _ 971.4158233
109.02857;744.4475993;50.75357156;34 _ 971.4158233
109.0997536;743.6578849;21.64133818;34 _ 971.4158233
111.0440169;743.9989081;26.96852346;34 _ 971.4158233
119.0852492;743.8863141;19.14030592;34 _ 971.4158233
121.1007992;744.1231659;32.2254275;34 _ 971.4158233
123.1163435;744.6649542;32.98102366;34 _ 971.4158233
133.1006104;744.5451155;13.26536626;34 _ 971.4158233
135.1161213;744.0434063;20.15430161;34 _ 971.4158233
147.0633502;745.0398072;12.49113521;34 _ 971.4158233
149.1313897;744.1168357;27.35606029;34 _ 971.4158233
150.1343455;744.7530211;9.494770346;34 _ 971.4158233
159.0303824;744.1259481;56.99498601;34 _ 971.4158233
159.1145952;744.1231659;19.30086351;34 _ 971.4158233
161.1311142;745.3359259;31.55076468;34 _ 971.4158233
162.1355157;745.2357545;11.26766205;34 _ 971.4158233
163.144919;743.6658768;35.36485164;34 _ 971.4158233
164.1463243;745.1268983;9.131646954;34 _ 971.4158233
173.1300652;744.3584478;28.573027;34 _ 971.4158233
175.1465043;743.6578849;11.82611455;34 _ 971.4158233
177.1605604;743.7418262;23.20697949;34 _ 971.4158233
181.0493187;744.1231659;9.180126202;34 _ 971.4158233
189.0396288;743.934095;27.71612806;34 _ 971.4158233
201.1625628;744.1706391;15.67933924;34 _ 971.4158233
203.1774735;743.4406886;16.51887422;34 _ 971.4158233
213.0392999;744.1231659;60.80021857;34 _ 971.4158233
213.1551126;744.8996243;14.94344584;34 _ 971.4158233
215.1770868;744.0286305;17.86616114;34 _ 971.4158233
216.1806457;744.1639367;20.91912081;34 _ 971.4158233
217.1903408;744.5451155;12.6920725;34 _ 971.4158233
229.1903241;744.4252769;20.91532328;34 _ 971.4158233
231.0498968;744.0383625;50.68047631;34 _ 971.4158233
237.0744534;743.934095;64.13509929;34 _ 971.4158233
243.2055653;744.939258;9.58854599;34 _ 971.4158233
249.0589266;744.1826291;100;34 _ 971.4158233
250.0655863;744.2985714;11.6109636;34 _ 971.4158233
255.083646;743.4162765;32.80133548;34 _ 971.4158233
257.2221939;744.3965772;10.07053936;34 _ 971.4158233
269.2245582;744.0434063;27.57162634;34 _ 971.4158233
270.2285229;744.240459;8.154838747;34 _ 971.4158233
273.0626787;744.1259481;30.29049094;34 _ 971.4158233
273.2505485;743.9137348;9.758565899;34 _ 971.4158233
289.2509183;744.3319395;33.69850529;34 _ 971.4158233
293.1216701;744.6934286;29.1940109;34 _ 971.4158233
295.2332996;743.7819273;9.343612293;34 _ 971.4158233
315.1035771;744.3319395;49.61414979;34 _ 971.4158233
316.107234;744.0286305;8.46849521;34 _ 971.4158233
323.0754764;744.6699885;10.40298612;34 _ 971.4158233
325.2503732;744.8966037;10.48066532;34 _ 971.4158233
337.2521206;744.1231659;10.69662603;34 _ 971.4158233
341.0848615;743.8495977;58.86900568;34 _ 971.4158233
357.0813132;744.5892069;16.74845205;34 _ 971.4158233
359.095502;743.934095;79.29891221;34 _ 971.4158233
360.0986532;743.6578849;17.44417811;34 _ 971.4158233
363.2682961;744.939258;12.56105528;34 _ 971.4158233
377.105888;743.9137348;79.02405146;34 _ 971.4158233
378.1101761;744.3319395;8.884782932;34 _ 971.4158233
381.2773065;744.939258;34.70700041;34 _ 971.4158233
396.1202564;744.3319395;49.82100746;34 _ 971.4158233
397.1231836;743.34831;12.23928239;34 _ 971.4158233
399.2870301;743.7509387;33.75266236;34 _ 971.4158233
400.291932;744.2275527;19.15241575;34 _ 971.4158233
413.1300027;744.4603013;55.28897182;34 _ 971.4158233
417.298551;744.0333187;37.43432141;34 _ 971.4158233
418.3009253;744.0782423;52.25574806;34 _ 971.4158233
435.1092128;743.4423081;94.79735432;34 _ 971.4158233
435.3090359;744.1306387;13.26434262;34 _ 971.4158233
436.1120084;743.4423081;17.27738475;34 _ 971.4158233
436.3113322;742.3768397;7.733499877;34 _ 971.4158233
443.0829372;744.9464655;10.89682548;34 _ 971.4158233
461.0929497;744.1876729;20.31746632;34 _ 971.4158233
479.103651;744.3319395;27.21916976;34 _ 971.4158233
497.1155194;744.3319395;35.68434373;34 _ 971.4158233
501.2856919;744.4448554;27.7156392;34 _ 971.4158233
519.2947745;744.2343416;47.61607109;34 _ 971.4158233
520.2986419;743.7469427;10.13763555;34 _ 971.4158233
538.3084286;745.1313748;18.95153438;34 _ 971.4158233
541.1767337;744.6649542;23.06659116;34 _ 971.4158233
541.4748256;744.6649542;14.74759293;34 _ 971.4158233
554.3300267;743.8748677;13.78224482;34 _ 971.4158233
559.2857286;743.7999859;37.1738872;34 _ 971.4158233
561.2640139;742.4700258;16.9808464;34 _ 971.4158233
577.2988429;743.8407746;13.02559548;34 _ 971.4158233
589.1416228;743.6658768;13.45588369;34 _ 971.4158233
607.1477014;742.848236;11.61358884;34 _ 971.4158233
607.1514424;744.3961204;19.74197524;34 _ 971.4158233
625.1623123;744.0333187;22.51720498;34 _ 971.4158233
629.3292724;744.0434063;14.48416189;34 _ 971.4158233
647.3437252;744.3319395;27.181496;34 _ 971.4158233
665.3533405;743.8360006;15.79009703;34 _ 971.4158233
666.3607709;743.6658768;14.21808349;34 _ 971.4158233
683.3648479;743.435041;16.23321061;34 _ 971.4158233
684.367177;743.9137348;21.1049034;34 _ 971.4158233
807.5431293;744.6674713;13.53014986;34 _ 971.4158233
825.3530234;743.4406886;14.68127715;34 _ 971.4158233
829.4270168;744.8981136;12.73543207;34 _ 971.4158233
927.4242646;743.9829011;24.07007063;34 _ 971.4158233
966.4600874;743.8360006;14.77386079;34 _ 971.4158233
971.4158233;743.4564486;87.87109401;34 _ 971.4158233
93.06835199;732.182713;22.82445124;35 _ 537.3052178
119.0875682;732.0241539;25.14211245;35 _ 537.3052178
129.0546335;731.1878224;45.61384326;35 _ 537.3052178
145.0512703;732.4132936;43.37235719;35 _ 537.3052178
161.1303916;731.5634264;43.51197216;35 _ 537.3052178
173.1232138;731.073139;21.80807992;35 _ 537.3052178
175.1447766;731.7591835;38.75132572;35 _ 537.3052178
189.1615785;731.6262523;57.54848792;35 _ 537.3052178
191.1759749;731.3511015;22.40751021;35 _ 537.3052178
201.1600525;731.3666951;39.44301795;35 _ 537.3052178
203.1770081;731.6400962;52.17437776;35 _ 537.3052178
215.1760037;730.7225362;44.84985622;35 _ 537.3052178
249.0604192;731.6262523;83.13339983;35 _ 537.3052178
272.2439266;731.7357761;100;35 _ 537.3052178
289.2504736;731.8203395;69.06191535;35 _ 537.3052178
290.2524062;731.5213706;27.20708369;35 _ 537.3052178
381.2745561;730.6478194;63.90655363;35 _ 537.3052178
399.2866434;731.4544102;76.40782129;35 _ 537.3052178
400.2902787;731.5213706;27.72054134;35 _ 537.3052178
417.2981007;730.7748697;81.5112523;35 _ 537.3052178
418.3020822;731.3602176;45.66148592;35 _ 537.3052178
433.293103;730.6519858;40.60210923;35 _ 537.3052178
475.2696761;730.8959909;36.65779318;35 _ 537.3052178
519.2970155;732.4019264;40.55582471;35 _ 537.3052178
537.3052178;732.1576696;36.11700551;35 _ 537.3052178
418.3020822;731.3602176;78.83246921;35 _ 864.4380756
519.2970155;732.4019264;100;35 _ 864.4380756
140.0673811;1009.674773;7.616606092;36 _ 640.3556756
225.1127029;1008.448482;11.48245526;36 _ 640.3556756
327.1802572;1009.417112;39.36971029;36 _ 640.3556756
328.1842642;1010.120913;8.07473094;36 _ 640.3556756
443.2639463;1006.804708;100;36 _ 640.3556756
444.2665051;1007.500719;21.22837778;36 _ 640.3556756
640.3556756;1006.573818;16.10158771;36 _ 640.3556756
327.1802572;1009.417112;21.74119716;36 _ 645.3112212
367.1708073;1009.251656;9.138233851;36 _ 645.3112212
483.2557042;1009.046277;61.96562596;36 _ 645.3112212
484.2593786;1009.23993;11.13335723;36 _ 645.3112212
485.2622478;1007.931863;3.902285391;36 _ 645.3112212
645.3112212;1008.582882;100;36 _ 645.3112212
395.1186282;720.5559383;100;37 _ 1399.729166
397.2701112;720.3337062;82.86451641;37 _ 1399.729166
265.0577892;720.5383169;100;37 _ 265.0577892
93.06878263;720.6144147;26.14025439;37 _ 537.3046848
95.08390523;720.2847872;41.83600149;37 _ 537.3046848
97.02772631;720.7040722;27.96146066;37 _ 537.3046848
99.04456293;720.8735965;15.18204552;37 _ 537.3046848
105.018622;720.3337062;40.21552047;37 _ 537.3046848
107.0849936;720.6856224;48.08672771;37 _ 537.3046848
109.0292261;720.4608596;49.76195675;37 _ 537.3046848
109.1006251;720.2981226;59.62981256;37 _ 537.3046848
111.0445299;720.2981226;25.41729095;37 _ 537.3046848
119.0854178;720.3781127;47.44344865;37 _ 537.3046848
121.1006698;720.6856224;51.76538613;37 _ 537.3046848
123.1156551;720.3113198;39.33692616;37 _ 537.3046848
127.0390641;720.692032;73.67408211;37 _ 537.3046848
129.0543242;720.6107576;63.52580881;37 _ 537.3046848
133.100052;720.5906238;25.96907138;37 _ 537.3046848
135.1159711;720.0261383;45.33992615;37 _ 537.3046848
143.0806118;720.2463401;11.60983101;37 _ 537.3046848
145.0507543;720.3378524;42.77118345;37 _ 537.3046848
147.0651832;720.3378524;48.03794103;37 _ 537.3046848
149.1316352;720.573241;50.40593689;37 _ 537.3046848
150.1352657;720.7784206;11.10338111;37 _ 537.3046848
157.0977884;720.3337062;13.76317758;37 _ 537.3046848
159.0297851;720.6132259;42.13415198;37 _ 537.3046848
159.1149511;720.7040722;39.77137524;37 _ 537.3046848
161.1311994;720.6144147;57.10586678;37 _ 537.3046848
162.1347741;720.543207;13.02666188;37 _ 537.3046848
163.1449293;720.4380847;41.50251951;37 _ 537.3046848
171.0658035;721.5483337;15.15440153;37 _ 537.3046848
173.1297139;720.7176811;38.4349027;37 _ 537.3046848
175.1461975;720.4608596;61.61342356;37 _ 537.3046848
177.161935;720.4513684;51.16102036;37 _ 537.3046848
185.1282404;720.2847872;12.25741621;37 _ 537.3046848
187.1442064;720.5383169;36.08190116;37 _ 537.3046848
189.0401782;720.3644199;24.69659873;37 _ 537.3046848
189.1616353;720.7108767;50.71478041;37 _ 537.3046848
191.1755941;720.7040722;15.51841652;37 _ 537.3046848
199.1405566;720.4944297;16.40472858;37 _ 537.3046848
201.1607838;720.7606555;54.90214822;37 _ 537.3046848
203.1765691;720.4126397;43.0126739;37 _ 537.3046848
